frame,timestamp,event,track_id,zone,details
22,0.73s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
28,0.93s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
43,1.43s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
43,1.43s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
45,1.50s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
47,1.57s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
57,1.90s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
59,1.97s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
66,2.20s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
71,2.37s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
75,2.50s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
77,2.57s,ZONE_CHANGE,2,WAIT,ID 2: ENTRY -> WAIT
87,2.90s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
90,3.00s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
91,3.03s,ZONE_CHANGE,1,OUT,ID 1: WAIT -> OUT
97,3.23s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
101,3.37s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
103,3.43s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
103,3.43s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
105,3.50s,ZONE_CHANGE,2,OUT,ID 2: WAIT -> OUT
106,3.53s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
107,3.57s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
111,3.70s,ZONE_CHANGE,3,WAIT,ID 3: ENTRY -> WAIT
115,3.83s,ZONE_CHANGE,8,OUT,ID 8: WAIT -> OUT
115,3.83s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
117,3.90s,ZONE_CHANGE,4,OUT,ID 4: WAIT -> OUT
119,3.97s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
119,3.97s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
120,4.00s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
121,4.03s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
123,4.10s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
125,4.17s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
126,4.20s,ZONE_CHANGE,5,OUT,ID 5: WAIT -> OUT
128,4.27s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
130,4.33s,ZONE_CHANGE,3,OUT,ID 3: WAIT -> OUT
130,4.33s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
131,4.37s,ZONE_CHANGE,7,OUT,ID 7: WAIT -> OUT
