frame,timestamp,event,track_id,zone,details
21,0.70s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
26,0.87s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
30,1.00s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
35,1.17s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
42,1.40s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
42,1.40s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
47,1.57s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
51,1.70s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
55,1.83s,ZONE_CHANGE,2,WAIT,ID 2: ENTRY -> WAIT
55,1.83s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
58,1.93s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
60,2.00s,ZONE_CHANGE,3,WAIT,ID 3: ENTRY -> WAIT
61,2.03s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
65,2.17s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
66,2.20s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
69,2.30s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
73,2.43s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
76,2.53s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
83,2.77s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
83,2.77s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
85,2.83s,ZONE_CHANGE,3,OUT,ID 3: WAIT -> OUT
88,2.93s,ZONE_CHANGE,2,OUT,ID 2: WAIT -> OUT
88,2.93s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
97,3.23s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
99,3.30s,ZONE_CHANGE,4,OUT,ID 4: WAIT -> OUT
99,3.30s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
100,3.33s,ZONE_CHANGE,8,OUT,ID 8: WAIT -> OUT
107,3.57s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
107,3.57s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
113,3.77s,ZONE_CHANGE,12,WAIT,ID 12: ENTRY -> WAIT
113,3.77s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
114,3.80s,ZONE_CHANGE,14,WAIT,ID 14: ENTRY -> WAIT
114,3.80s,ZONE_CHANGE,15,WAIT,ID 15: ENTRY -> WAIT
114,3.80s,NEW_ID,21,ENTRY,ID 21 appeared in ENTRY
126,4.20s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
129,4.30s,ZONE_CHANGE,7,OUT,ID 7: WAIT -> OUT
130,4.33s,ZONE_CHANGE,11,OUT,ID 11: WAIT -> OUT
131,4.37s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
135,4.50s,ZONE_CHANGE,14,OUT,ID 14: WAIT -> OUT
138,4.60s,ZONE_CHANGE,15,OUT,ID 15: WAIT -> OUT
138,4.60s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
141,4.70s,NEW_ID,24,ENTRY,ID 24 appeared in ENTRY
142,4.73s,ZONE_CHANGE,18,WAIT,ID 18: ENTRY -> WAIT
144,4.80s,NEW_ID,25,ENTRY,ID 25 appeared in ENTRY
146,4.87s,ZONE_CHANGE,20,WAIT,ID 20: ENTRY -> WAIT
150,5.00s,ZONE_CHANGE,16,OUT,ID 16: WAIT -> OUT
150,5.00s,NEW_ID,26,ENTRY,ID 26 appeared in ENTRY
150,5.00s,NEW_ID,27,ENTRY,ID 27 appeared in ENTRY
154,5.13s,NEW_ID,29,ENTRY,ID 29 appeared in ENTRY
155,5.17s,ZONE_CHANGE,12,OUT,ID 12: WAIT -> OUT
156,5.20s,ZONE_CHANGE,13,OUT,ID 13: WAIT -> OUT
159,5.30s,ZONE_CHANGE,17,WAIT,ID 17: ENTRY -> WAIT
170,5.67s,ZONE_CHANGE,18,OUT,ID 18: WAIT -> OUT
172,5.73s,NEW_ID,30,ENTRY,ID 30 appeared in ENTRY
175,5.83s,ZONE_CHANGE,10,OUT,ID 10: WAIT -> OUT
181,6.03s,NEW_ID,31,ENTRY,ID 31 appeared in ENTRY
185,6.17s,ZONE_CHANGE,25,WAIT,ID 25: ENTRY -> WAIT
