frame,timestamp,event,track_id,zone,details
0,0.00s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
0,0.00s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
6,0.20s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
39,1.30s,ZONE_CHANGE,1,OUT,ID 1: WAIT -> OUT
43,1.43s,ZONE_CHANGE,1,WAIT,ID 1: OUT -> WAIT
55,1.83s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
63,2.10s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
79,2.63s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
80,2.67s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
101,3.37s,ZONE_CHANGE,1,ENTRY,ID 1: WAIT -> ENTRY
103,3.43s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
118,3.93s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
140,4.67s,ZONE_CHANGE,3,WAIT,ID 3: ENTRY -> WAIT
142,4.73s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
146,4.87s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
153,5.10s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
156,5.20s,ZONE_CHANGE,3,OUT,ID 3: WAIT -> OUT
159,5.30s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
163,5.43s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
167,5.57s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
170,5.67s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
172,5.73s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
177,5.90s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
180,6.00s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
183,6.10s,ZONE_CHANGE,5,ENTRY,ID 5: WAIT -> ENTRY
185,6.17s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
190,6.33s,ZONE_CHANGE,10,OUT,ID 10: WAIT -> OUT
192,6.40s,ZONE_CHANGE,1,OUT,ID 1: WAIT -> OUT
192,6.40s,ZONE_CHANGE,6,OUT,ID 6: WAIT -> OUT
196,6.53s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
200,6.67s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
201,6.70s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
202,6.73s,ZONE_CHANGE,8,OUT,ID 8: WAIT -> OUT
204,6.80s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
207,6.90s,ZONE_CHANGE,9,OUT,ID 9: WAIT -> OUT
213,7.10s,ZONE_CHANGE,11,OUT,ID 11: WAIT -> OUT
214,7.13s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
218,7.27s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
219,7.30s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
219,7.30s,ZONE_CHANGE,5,OUT,ID 5: WAIT -> OUT
219,7.30s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
226,7.53s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
228,7.60s,ZONE_CHANGE,7,OUT,ID 7: WAIT -> OUT
229,7.63s,ZONE_CHANGE,12,WAIT,ID 12: ENTRY -> WAIT
232,7.73s,ZONE_CHANGE,4,OUT,ID 4: WAIT -> OUT
232,7.73s,ZONE_CHANGE,15,WAIT,ID 15: ENTRY -> WAIT
235,7.83s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
237,7.90s,ZONE_CHANGE,17,WAIT,ID 17: ENTRY -> WAIT
238,7.93s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
239,7.97s,ZONE_CHANGE,14,WAIT,ID 14: ENTRY -> WAIT
243,8.10s,ZONE_CHANGE,15,OUT,ID 15: WAIT -> OUT
243,8.10s,ZONE_CHANGE,18,WAIT,ID 18: ENTRY -> WAIT
243,8.10s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
243,8.10s,NEW_ID,21,ENTRY,ID 21 appeared in ENTRY
247,8.23s,ZONE_CHANGE,16,OUT,ID 16: WAIT -> OUT
247,8.23s,ZONE_CHANGE,17,OUT,ID 17: WAIT -> OUT
248,8.27s,ZONE_CHANGE,12,OUT,ID 12: WAIT -> OUT
250,8.33s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
251,8.37s,ZONE_CHANGE,19,WAIT,ID 19: ENTRY -> WAIT
256,8.53s,ZONE_CHANGE,18,OUT,ID 18: WAIT -> OUT
257,8.57s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
259,8.63s,ZONE_CHANGE,20,WAIT,ID 20: ENTRY -> WAIT
259,8.63s,NEW_ID,24,ENTRY,ID 24 appeared in ENTRY
260,8.67s,ZONE_CHANGE,21,WAIT,ID 21: ENTRY -> WAIT
261,8.70s,ZONE_CHANGE,14,OUT,ID 14: WAIT -> OUT
262,8.73s,ZONE_CHANGE,19,OUT,ID 19: WAIT -> OUT
262,8.73s,NEW_ID,25,ENTRY,ID 25 appeared in ENTRY
263,8.77s,NEW_ID,26,ENTRY,ID 26 appeared in ENTRY
264,8.80s,ZONE_CHANGE,22,WAIT,ID 22: ENTRY -> WAIT
266,8.87s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
269,8.97s,ZONE_CHANGE,20,OUT,ID 20: WAIT -> OUT
272,9.07s,NEW_ID,27,ENTRY,ID 27 appeared in ENTRY
273,9.10s,ZONE_CHANGE,21,OUT,ID 21: WAIT -> OUT
274,9.13s,NEW_ID,28,ENTRY,ID 28 appeared in ENTRY
278,9.27s,NEW_ID,29,ENTRY,ID 29 appeared in ENTRY
278,9.27s,NEW_ID,30,ENTRY,ID 30 appeared in ENTRY
279,9.30s,ZONE_CHANGE,22,OUT,ID 22: WAIT -> OUT
282,9.40s,ZONE_CHANGE,23,WAIT,ID 23: ENTRY -> WAIT
286,9.53s,NEW_ID,31,ENTRY,ID 31 appeared in ENTRY
287,9.57s,NEW_ID,32,ENTRY,ID 32 appeared in ENTRY
287,9.57s,NEW_ID,33,ENTRY,ID 33 appeared in ENTRY
288,9.60s,NEW_ID,34,ENTRY,ID 34 appeared in ENTRY
291,9.70s,ZONE_CHANGE,24,WAIT,ID 24: ENTRY -> WAIT
292,9.73s,NEW_ID,35,ENTRY,ID 35 appeared in ENTRY
293,9.77s,ZONE_CHANGE,25,WAIT,ID 25: ENTRY -> WAIT
294,9.80s,ZONE_CHANGE,26,WAIT,ID 26: ENTRY -> WAIT
296,9.87s,NEW_ID,36,ENTRY,ID 36 appeared in ENTRY
299,9.97s,ZONE_CHANGE,13,OUT,ID 13: WAIT -> OUT
299,9.97s,ZONE_CHANGE,27,WAIT,ID 27: ENTRY -> WAIT
302,10.07s,NEW_ID,37,ENTRY,ID 37 appeared in ENTRY
303,10.10s,NEW_ID,38,ENTRY,ID 38 appeared in ENTRY
305,10.17s,ZONE_CHANGE,23,OUT,ID 23: WAIT -> OUT
305,10.17s,ZONE_CHANGE,29,WAIT,ID 29: ENTRY -> WAIT
305,10.17s,ZONE_CHANGE,30,WAIT,ID 30: ENTRY -> WAIT
306,10.20s,ZONE_CHANGE,28,WAIT,ID 28: ENTRY -> WAIT
309,10.30s,ZONE_CHANGE,26,OUT,ID 26: WAIT -> OUT
310,10.33s,NEW_ID,39,ENTRY,ID 39 appeared in ENTRY
311,10.37s,ZONE_CHANGE,24,OUT,ID 24: WAIT -> OUT
313,10.43s,ZONE_CHANGE,25,OUT,ID 25: WAIT -> OUT
315,10.50s,ZONE_CHANGE,32,WAIT,ID 32: ENTRY -> WAIT
315,10.50s,NEW_ID,40,ENTRY,ID 40 appeared in ENTRY
316,10.53s,ZONE_CHANGE,31,WAIT,ID 31: ENTRY -> WAIT
316,10.53s,NEW_ID,41,ENTRY,ID 41 appeared in ENTRY
316,10.53s,NEW_ID,42,ENTRY,ID 42 appeared in ENTRY
317,10.57s,ZONE_CHANGE,29,OUT,ID 29: WAIT -> OUT
318,10.60s,ZONE_CHANGE,33,WAIT,ID 33: ENTRY -> WAIT
320,10.67s,ZONE_CHANGE,35,WAIT,ID 35: ENTRY -> WAIT
322,10.73s,ZONE_CHANGE,27,OUT,ID 27: WAIT -> OUT
322,10.73s,NEW_ID,43,ENTRY,ID 43 appeared in ENTRY
323,10.77s,NEW_ID,44,ENTRY,ID 44 appeared in ENTRY
324,10.80s,NEW_ID,45,ENTRY,ID 45 appeared in ENTRY
327,10.90s,ZONE_CHANGE,28,OUT,ID 28: WAIT -> OUT
327,10.90s,ZONE_CHANGE,36,WAIT,ID 36: ENTRY -> WAIT
328,10.93s,ZONE_CHANGE,37,WAIT,ID 37: ENTRY -> WAIT
328,10.93s,NEW_ID,46,ENTRY,ID 46 appeared in ENTRY
329,10.97s,ZONE_CHANGE,32,OUT,ID 32: WAIT -> OUT
331,11.03s,ZONE_CHANGE,30,OUT,ID 30: WAIT -> OUT
331,11.03s,ZONE_CHANGE,39,WAIT,ID 39: ENTRY -> WAIT
333,11.10s,ZONE_CHANGE,38,WAIT,ID 38: ENTRY -> WAIT
334,11.13s,NEW_ID,47,ENTRY,ID 47 appeared in ENTRY
334,11.13s,NEW_ID,48,ENTRY,ID 48 appeared in ENTRY
334,11.13s,NEW_ID,49,ENTRY,ID 49 appeared in ENTRY
334,11.13s,NEW_ID,50,ENTRY,ID 50 appeared in ENTRY
335,11.17s,ZONE_CHANGE,35,OUT,ID 35: WAIT -> OUT
335,11.17s,NEW_ID,51,ENTRY,ID 51 appeared in ENTRY
337,11.23s,ZONE_CHANGE,40,WAIT,ID 40: ENTRY -> WAIT
339,11.30s,NEW_ID,52,ENTRY,ID 52 appeared in ENTRY
339,11.30s,NEW_ID,53,ENTRY,ID 53 appeared in ENTRY
342,11.40s,ZONE_CHANGE,31,OUT,ID 31: WAIT -> OUT
342,11.40s,ZONE_CHANGE,34,WAIT,ID 34: ENTRY -> WAIT
342,11.40s,ZONE_CHANGE,37,OUT,ID 37: WAIT -> OUT
343,11.43s,ZONE_CHANGE,33,OUT,ID 33: WAIT -> OUT
343,11.43s,ZONE_CHANGE,41,WAIT,ID 41: ENTRY -> WAIT
345,11.50s,ZONE_CHANGE,42,WAIT,ID 42: ENTRY -> WAIT
345,11.50s,ZONE_CHANGE,43,WAIT,ID 43: ENTRY -> WAIT
348,11.60s,ZONE_CHANGE,39,OUT,ID 39: WAIT -> OUT
348,11.60s,NEW_ID,54,ENTRY,ID 54 appeared in ENTRY
350,11.67s,ZONE_CHANGE,36,OUT,ID 36: WAIT -> OUT
353,11.77s,ZONE_CHANGE,45,WAIT,ID 45: ENTRY -> WAIT
354,11.80s,NEW_ID,55,ENTRY,ID 55 appeared in ENTRY
356,11.87s,ZONE_CHANGE,38,OUT,ID 38: WAIT -> OUT
357,11.90s,ZONE_CHANGE,49,WAIT,ID 49: ENTRY -> WAIT
358,11.93s,ZONE_CHANGE,41,OUT,ID 41: WAIT -> OUT
358,11.93s,ZONE_CHANGE,46,WAIT,ID 46: ENTRY -> WAIT
358,11.93s,NEW_ID,56,ENTRY,ID 56 appeared in ENTRY
359,11.97s,NEW_ID,57,ENTRY,ID 57 appeared in ENTRY
359,11.97s,NEW_ID,58,ENTRY,ID 58 appeared in ENTRY
362,12.07s,ZONE_CHANGE,51,WAIT,ID 51: ENTRY -> WAIT
363,12.10s,ZONE_CHANGE,40,OUT,ID 40: WAIT -> OUT
363,12.10s,ZONE_CHANGE,43,OUT,ID 43: WAIT -> OUT
363,12.10s,ZONE_CHANGE,52,WAIT,ID 52: ENTRY -> WAIT
366,12.20s,ZONE_CHANGE,34,OUT,ID 34: WAIT -> OUT
366,12.20s,ZONE_CHANGE,47,WAIT,ID 47: ENTRY -> WAIT
