frame,timestamp,event,track_id,zone,details
10,0.33s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
12,0.40s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
13,0.43s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
15,0.50s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
15,0.50s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
24,0.80s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
25,0.83s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
26,0.87s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
26,0.87s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
26,0.87s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
27,0.90s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
29,0.97s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
34,1.13s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
38,1.27s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
39,1.30s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
45,1.50s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
45,1.50s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
46,1.53s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
54,1.80s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
54,1.80s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
56,1.87s,ZONE_CHANGE,1,WAIT,ID 1: ENTRY -> WAIT
56,1.87s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
57,1.90s,NEW_ID,21,ENTRY,ID 21 appeared in ENTRY
60,2.00s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
64,2.13s,ZONE_CHANGE,12,WAIT,ID 12: ENTRY -> WAIT
66,2.20s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
66,2.20s,ZONE_CHANGE,11,WAIT,ID 11: ENTRY -> WAIT
67,2.23s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
67,2.23s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
73,2.43s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
75,2.50s,ZONE_CHANGE,3,WAIT,ID 3: ENTRY -> WAIT
76,2.53s,ZONE_CHANGE,14,WAIT,ID 14: ENTRY -> WAIT
78,2.60s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
82,2.73s,ZONE_CHANGE,17,WAIT,ID 17: ENTRY -> WAIT
87,2.90s,ZONE_CHANGE,1,OUT,ID 1: WAIT -> OUT
89,2.97s,ZONE_CHANGE,8,OUT,ID 8: WAIT -> OUT
90,3.00s,ZONE_CHANGE,9,WAIT,ID 9: ENTRY -> WAIT
91,3.03s,ZONE_CHANGE,4,OUT,ID 4: WAIT -> OUT
92,3.07s,ZONE_CHANGE,7,OUT,ID 7: WAIT -> OUT
92,3.07s,ZONE_CHANGE,15,WAIT,ID 15: ENTRY -> WAIT
93,3.10s,ZONE_CHANGE,18,WAIT,ID 18: ENTRY -> WAIT
95,3.17s,ZONE_CHANGE,13,OUT,ID 13: WAIT -> OUT
98,3.27s,ZONE_CHANGE,21,WAIT,ID 21: ENTRY -> WAIT
99,3.30s,ZONE_CHANGE,19,WAIT,ID 19: ENTRY -> WAIT
100,3.33s,ZONE_CHANGE,11,OUT,ID 11: WAIT -> OUT
101,3.37s,ZONE_CHANGE,3,OUT,ID 3: WAIT -> OUT
103,3.43s,ZONE_CHANGE,14,OUT,ID 14: WAIT -> OUT
104,3.47s,ZONE_CHANGE,5,OUT,ID 5: WAIT -> OUT
106,3.53s,ZONE_CHANGE,20,WAIT,ID 20: ENTRY -> WAIT
108,3.60s,ZONE_CHANGE,6,OUT,ID 6: WAIT -> OUT
108,3.60s,ZONE_CHANGE,22,WAIT,ID 22: ENTRY -> WAIT
109,3.63s,ZONE_CHANGE,17,OUT,ID 17: WAIT -> OUT
113,3.77s,ZONE_CHANGE,10,WAIT,ID 10: ENTRY -> WAIT
114,3.80s,ZONE_CHANGE,12,OUT,ID 12: WAIT -> OUT
122,4.07s,ZONE_CHANGE,15,OUT,ID 15: WAIT -> OUT
122,4.07s,ZONE_CHANGE,23,WAIT,ID 23: ENTRY -> WAIT
125,4.17s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
126,4.20s,ZONE_CHANGE,9,OUT,ID 9: WAIT -> OUT
126,4.20s,ZONE_CHANGE,18,OUT,ID 18: WAIT -> OUT
129,4.30s,ZONE_CHANGE,19,OUT,ID 19: WAIT -> OUT
130,4.33s,ZONE_CHANGE,20,OUT,ID 20: WAIT -> OUT
134,4.47s,ZONE_CHANGE,22,OUT,ID 22: WAIT -> OUT
142,4.73s,ZONE_CHANGE,21,OUT,ID 21: WAIT -> OUT
146,4.87s,ZONE_CHANGE,10,OUT,ID 10: WAIT -> OUT
154,5.13s,ZONE_CHANGE,23,OUT,ID 23: WAIT -> OUT
185,6.17s,NEW_ID,26,OUT,ID 26 appeared in OUT
195,6.50s,ZONE_CHANGE,16,OUT,ID 16: WAIT -> OUT
264,8.80s,NEW_ID,27,OUT,ID 27 appeared in OUT
341,11.37s,NEW_ID,28,OUT,ID 28 appeared in OUT
