frame,timestamp,event,track_id,zone,details
30,1.00s,NEW_ID,1,ENTRY,ID 1 appeared in ENTRY
31,1.03s,NEW_ID,2,ENTRY,ID 2 appeared in ENTRY
43,1.43s,NEW_ID,3,ENTRY,ID 3 appeared in ENTRY
43,1.43s,NEW_ID,4,ENTRY,ID 4 appeared in ENTRY
65,2.17s,NEW_ID,5,ENTRY,ID 5 appeared in ENTRY
100,3.33s,NEW_ID,6,ENTRY,ID 6 appeared in ENTRY
104,3.47s,NEW_ID,7,ENTRY,ID 7 appeared in ENTRY
106,3.53s,NEW_ID,8,ENTRY,ID 8 appeared in ENTRY
115,3.83s,NEW_ID,9,ENTRY,ID 9 appeared in ENTRY
120,4.00s,NEW_ID,10,ENTRY,ID 10 appeared in ENTRY
127,4.23s,NEW_ID,11,ENTRY,ID 11 appeared in ENTRY
137,4.57s,NEW_ID,12,ENTRY,ID 12 appeared in ENTRY
138,4.60s,NEW_ID,13,ENTRY,ID 13 appeared in ENTRY
138,4.60s,NEW_ID,14,ENTRY,ID 14 appeared in ENTRY
140,4.67s,NEW_ID,15,ENTRY,ID 15 appeared in ENTRY
148,4.93s,NEW_ID,16,ENTRY,ID 16 appeared in ENTRY
150,5.00s,NEW_ID,17,ENTRY,ID 17 appeared in ENTRY
165,5.50s,ZONE_CHANGE,6,WAIT,ID 6: ENTRY -> WAIT
166,5.53s,NEW_ID,18,ENTRY,ID 18 appeared in ENTRY
166,5.53s,NEW_ID,19,ENTRY,ID 19 appeared in ENTRY
166,5.53s,NEW_ID,20,ENTRY,ID 20 appeared in ENTRY
167,5.57s,ZONE_CHANGE,5,WAIT,ID 5: ENTRY -> WAIT
172,5.73s,NEW_ID,21,ENTRY,ID 21 appeared in ENTRY
174,5.80s,NEW_ID,22,ENTRY,ID 22 appeared in ENTRY
175,5.83s,NEW_ID,23,ENTRY,ID 23 appeared in ENTRY
177,5.90s,NEW_ID,24,ENTRY,ID 24 appeared in ENTRY
180,6.00s,NEW_ID,25,ENTRY,ID 25 appeared in ENTRY
183,6.10s,NEW_ID,26,ENTRY,ID 26 appeared in ENTRY
185,6.17s,NEW_ID,27,ENTRY,ID 27 appeared in ENTRY
188,6.27s,ZONE_CHANGE,13,WAIT,ID 13: ENTRY -> WAIT
188,6.27s,NEW_ID,28,ENTRY,ID 28 appeared in ENTRY
191,6.37s,NEW_ID,29,ENTRY,ID 29 appeared in ENTRY
194,6.47s,NEW_ID,30,ENTRY,ID 30 appeared in ENTRY
197,6.57s,NEW_ID,31,ENTRY,ID 31 appeared in ENTRY
199,6.63s,NEW_ID,32,ENTRY,ID 32 appeared in ENTRY
199,6.63s,NEW_ID,33,ENTRY,ID 33 appeared in ENTRY
200,6.67s,NEW_ID,34,ENTRY,ID 34 appeared in ENTRY
201,6.70s,NEW_ID,35,ENTRY,ID 35 appeared in ENTRY
202,6.73s,ZONE_CHANGE,12,WAIT,ID 12: ENTRY -> WAIT
204,6.80s,NEW_ID,36,ENTRY,ID 36 appeared in ENTRY
204,6.80s,NEW_ID,37,ENTRY,ID 37 appeared in ENTRY
207,6.90s,ZONE_CHANGE,4,WAIT,ID 4: ENTRY -> WAIT
209,6.97s,ZONE_CHANGE,16,WAIT,ID 16: ENTRY -> WAIT
209,6.97s,NEW_ID,38,ENTRY,ID 38 appeared in ENTRY
211,7.03s,ZONE_CHANGE,8,WAIT,ID 8: ENTRY -> WAIT
211,7.03s,NEW_ID,39,ENTRY,ID 39 appeared in ENTRY
213,7.10s,NEW_ID,40,ENTRY,ID 40 appeared in ENTRY
214,7.13s,NEW_ID,41,ENTRY,ID 41 appeared in ENTRY
221,7.37s,ZONE_CHANGE,13,ENTRY,ID 13: WAIT -> ENTRY
222,7.40s,ZONE_CHANGE,7,WAIT,ID 7: ENTRY -> WAIT
223,7.43s,ZONE_CHANGE,20,WAIT,ID 20: ENTRY -> WAIT
